X,Y,Z
-7.291997055204311096e+01,1.000255282415541558e+01,-1.800000000000000000e+02
-7.128131952840169561e+01,1.000255282415541558e+01,-1.800000000000000000e+02
-6.964266850476028026e+01,1.000255282415541558e+01,-1.800000000000000000e+02
-6.800401748111885070e+01,1.000255282415541558e+01,-1.800000000000000000e+02
-6.636536645747743535e+01,1.000255282415541558e+01,-1.800000000000000000e+02
-6.472671543383602000e+01,1.000255282415541558e+01,-1.800000000000000000e+02
-6.308806441019460465e+01,1.000255282415541558e+01,-1.800000000000000000e+02
-6.144941338655318219e+01,1.000255282415541558e+01,-1.800000000000000000e+02
-5.981076236291175974e+01,1.000255282415541558e+01,-1.800000000000000000e+02
-5.817211133927034439e+01,1.000255282415541558e+01,-1.800000000000000000e+02
-5.653346031562892904e+01,1.000255282415541558e+01,-1.800000000000000000e+02
-5.489480929198751369e+01,1.000255282415541558e+01,-1.800000000000000000e+02
-5.325615826834609123e+01,1.000255282415541558e+01,-1.800000000000000000e+02
-5.161750724470466878e+01,1.000255282415541558e+01,-1.800000000000000000e+02
-4.997885622106325343e+01,1.000255282415541558e+01,-1.800000000000000000e+02
-4.834020519742183808e+01,1.000255282415541558e+01,-1.800000000000000000e+02
-4.670155417378041562e+01,1.000255282415541558e+01,-1.800000000000000000e+02
-4.506290315013900027e+01,1.000255282415541558e+01,-1.800000000000000000e+02
-4.342425212649758492e+01,1.000255282415541558e+01,-1.800000000000000000e+02
-4.178560110285616247e+01,1.000255282415541558e+01,-1.800000000000000000e+02
-4.014695007921474712e+01,1.000255282415541558e+01,-1.800000000000000000e+02
-3.850829905557332467e+01,1.000255282415541558e+01,-1.800000000000000000e+02
-3.686964803193190932e+01,1.000255282415541558e+01,-1.800000000000000000e+02
-3.523099700829049397e+01,1.000255282415541558e+01,-1.800000000000000000e+02
-3.359234598464907151e+01,1.000255282415541558e+01,-1.800000000000000000e+02
-3.195369496100765616e+01,1.000255282415541558e+01,-1.800000000000000000e+02
-3.031504393736623371e+01,1.000255282415541558e+01,-1.800000000000000000e+02
-2.867639291372481836e+01,1.000255282415541558e+01,-1.800000000000000000e+02
-2.703774189008340301e+01,1.000255282415541558e+01,-1.800000000000000000e+02
-2.539909086644198055e+01,1.000255282415541558e+01,-1.800000000000000000e+02
-2.376043984280056520e+01,1.000255282415541558e+01,-1.800000000000000000e+02
-2.212178881915914275e+01,1.000255282415541558e+01,-1.800000000000000000e+02
-2.048313779551772740e+01,1.000255282415541558e+01,-1.800000000000000000e+02
-1.884448677187631205e+01,1.000255282415541558e+01,-1.800000000000000000e+02
-1.720583574823488959e+01,1.000255282415541558e+01,-1.800000000000000000e+02
-1.556718472459347424e+01,1.000255282415541558e+01,-1.800000000000000000e+02
-1.392853370095205889e+01,1.000255282415541558e+01,-1.800000000000000000e+02
-1.228988267731062933e+01,1.000255282415541558e+01,-1.800000000000000000e+02
-1.065123165366921398e+01,1.000255282415541558e+01,-1.800000000000000000e+02
-9.012580630027798634e+00,1.000255282415541558e+01,-1.800000000000000000e+02
-7.373929606386383284e+00,1.000255282415541558e+01,-1.800000000000000000e+02
-5.735278582744967935e+00,1.000255282415541558e+01,-1.800000000000000000e+02
-4.096627559103538374e+00,1.000255282415541558e+01,-1.800000000000000000e+02
-2.457976535462123024e+00,1.000255282415541558e+01,-1.800000000000000000e+02
-8.193255118207076748e-01,1.000255282415541558e+01,-1.800000000000000000e+02
8.193255118207076748e-01,1.000255282415541558e+01,-1.800000000000000000e+02
2.457976535462123024e+00,1.000255282415541558e+01,-1.800000000000000000e+02
4.096627559103552585e+00,1.000255282415541558e+01,-1.800000000000000000e+02
5.735278582744967935e+00,1.000255282415541558e+01,-1.800000000000000000e+02
7.373929606386383284e+00,1.000255282415541558e+01,-1.800000000000000000e+02
9.012580630027798634e+00,1.000255282415541558e+01,-1.800000000000000000e+02
1.065123165366921398e+01,1.000255282415541558e+01,-1.800000000000000000e+02
1.228988267731064354e+01,1.000255282415541558e+01,-1.800000000000000000e+02
1.392853370095205889e+01,1.000255282415541558e+01,-1.800000000000000000e+02
1.556718472459347424e+01,1.000255282415541558e+01,-1.800000000000000000e+02
1.720583574823488959e+01,1.000255282415541558e+01,-1.800000000000000000e+02
1.884448677187630494e+01,1.000255282415541558e+01,-1.800000000000000000e+02
2.048313779551773450e+01,1.000255282415541558e+01,-1.800000000000000000e+02
2.212178881915914985e+01,1.000255282415541558e+01,-1.800000000000000000e+02
2.376043984280056520e+01,1.000255282415541558e+01,-1.800000000000000000e+02
2.539909086644198055e+01,1.000255282415541558e+01,-1.800000000000000000e+02
2.703774189008339590e+01,1.000255282415541558e+01,-1.800000000000000000e+02
2.867639291372482546e+01,1.000255282415541558e+01,-1.800000000000000000e+02
3.031504393736624081e+01,1.000255282415541558e+01,-1.800000000000000000e+02
3.195369496100765616e+01,1.000255282415541558e+01,-1.800000000000000000e+02
3.359234598464907151e+01,1.000255282415541558e+01,-1.800000000000000000e+02
3.523099700829048686e+01,1.000255282415541558e+01,-1.800000000000000000e+02
3.686964803193191642e+01,1.000255282415541558e+01,-1.800000000000000000e+02
3.850829905557333177e+01,1.000255282415541558e+01,-1.800000000000000000e+02
4.014695007921474712e+01,1.000255282415541558e+01,-1.800000000000000000e+02
4.178560110285616247e+01,1.000255282415541558e+01,-1.800000000000000000e+02
4.342425212649757782e+01,1.000255282415541558e+01,-1.800000000000000000e+02
4.506290315013900738e+01,1.000255282415541558e+01,-1.800000000000000000e+02
4.670155417378042273e+01,1.000255282415541558e+01,-1.800000000000000000e+02
4.834020519742183808e+01,1.000255282415541558e+01,-1.800000000000000000e+02
4.997885622106325343e+01,1.000255282415541558e+01,-1.800000000000000000e+02
5.161750724470466878e+01,1.000255282415541558e+01,-1.800000000000000000e+02
5.325615826834608413e+01,1.000255282415541558e+01,-1.800000000000000000e+02
5.489480929198749948e+01,1.000255282415541558e+01,-1.800000000000000000e+02
5.653346031562894325e+01,1.000255282415541558e+01,-1.800000000000000000e+02
5.817211133927035860e+01,1.000255282415541558e+01,-1.800000000000000000e+02
5.981076236291177395e+01,1.000255282415541558e+01,-1.800000000000000000e+02
6.144941338655318930e+01,1.000255282415541558e+01,-1.800000000000000000e+02
6.308806441019460465e+01,1.000255282415541558e+01,-1.800000000000000000e+02
6.472671543383602000e+01,1.000255282415541558e+01,-1.800000000000000000e+02
6.636536645747743535e+01,1.000255282415541558e+01,-1.800000000000000000e+02
6.800401748111885070e+01,1.000255282415541558e+01,-1.800000000000000000e+02
6.964266850476026605e+01,1.000255282415541558e+01,-1.800000000000000000e+02
7.128131952840168140e+01,1.000255282415541558e+01,-1.800000000000000000e+02
7.291997055204312517e+01,1.000255282415541558e+01,-1.800000000000000000e+02
7.455862157568454052e+01,1.000255282415541558e+01,-1.800000000000000000e+02
7.619727259932595587e+01,1.000255282415541558e+01,-1.800000000000000000e+02
7.783592362296737122e+01,1.000255282415541558e+01,-1.800000000000000000e+02
7.947457464660878657e+01,1.000255282415541558e+01,-1.800000000000000000e+02
8.111322567025020192e+01,1.000255282415541558e+01,-1.800000000000000000e+02
1.007299729778077619e+02,5.002552824155415578e+00,-1.800000000000000000e+02
9.869502402876113933e+01,5.002552824155415578e+00,-1.800000000000000000e+02
9.666007507971451673e+01,5.002552824155415578e+00,-1.800000000000000000e+02
9.462512613066789413e+01,5.002552824155415578e+00,-1.800000000000000000e+02
9.259017718162127153e+01,5.002552824155415578e+00,-1.800000000000000000e+02
9.055522823257464893e+01,5.002552824155415578e+00,-1.800000000000000000e+02
8.852027928352802633e+01,5.002552824155415578e+00,-1.800000000000000000e+02
8.648533033448141794e+01,5.002552824155415578e+00,-1.800000000000000000e+02
8.445038138543479533e+01,5.002552824155415578e+00,-1.800000000000000000e+02
8.241543243638817273e+01,5.002552824155415578e+00,-1.800000000000000000e+02
8.038048348734155013e+01,5.002552824155415578e+00,-1.800000000000000000e+02
7.834553453829492753e+01,5.002552824155415578e+00,-1.800000000000000000e+02
7.631058558924830493e+01,5.002552824155415578e+00,-1.800000000000000000e+02
7.427563664020168233e+01,5.002552824155415578e+00,-1.800000000000000000e+02
7.224068769115505972e+01,5.002552824155415578e+00,-1.800000000000000000e+02
7.020573874210845133e+01,5.002552824155415578e+00,-1.800000000000000000e+02
6.817078979306182873e+01,5.002552824155415578e+00,-1.800000000000000000e+02
6.613584084401520613e+01,5.002552824155415578e+00,-1.800000000000000000e+02
6.410089189496858353e+01,5.002552824155415578e+00,-1.800000000000000000e+02
6.206594294592196093e+01,5.002552824155415578e+00,-1.800000000000000000e+02
6.003099399687533833e+01,5.002552824155415578e+00,-1.800000000000000000e+02
5.799604504782871572e+01,5.002552824155415578e+00,-1.800000000000000000e+02
5.596109609878209312e+01,5.002552824155415578e+00,-1.800000000000000000e+02
5.392614714973547052e+01,5.002552824155415578e+00,-1.800000000000000000e+02
5.189119820068884792e+01,5.002552824155415578e+00,-1.800000000000000000e+02
4.985624925164223242e+01,5.002552824155415578e+00,-1.800000000000000000e+02
4.782130030259560982e+01,5.002552824155415578e+00,-1.800000000000000000e+02
4.578635135354898722e+01,5.002552824155415578e+00,-1.800000000000000000e+02
4.375140240450236462e+01,5.002552824155415578e+00,-1.800000000000000000e+02
4.171645345545574202e+01,5.002552824155415578e+00,-1.800000000000000000e+02
3.968150450640912652e+01,5.002552824155415578e+00,-1.800000000000000000e+02
3.764655555736250392e+01,5.002552824155415578e+00,-1.800000000000000000e+02
3.561160660831588132e+01,5.002552824155415578e+00,-1.800000000000000000e+02
3.357665765926925872e+01,5.002552824155415578e+00,-1.800000000000000000e+02
3.154170871022263611e+01,5.002552824155415578e+00,-1.800000000000000000e+02
2.950675976117601351e+01,5.002552824155415578e+00,-1.800000000000000000e+02
2.747181081212939091e+01,5.002552824155415578e+00,-1.800000000000000000e+02
2.543686186308276831e+01,5.002552824155415578e+00,-1.800000000000000000e+02
2.340191291403615992e+01,5.002552824155415578e+00,-1.800000000000000000e+02
2.136696396498953732e+01,5.002552824155415578e+00,-1.800000000000000000e+02
1.933201501594291472e+01,5.002552824155415578e+00,-1.800000000000000000e+02
1.729706606689629211e+01,5.002552824155415578e+00,-1.800000000000000000e+02
1.526211711784966951e+01,5.002552824155415578e+00,-1.800000000000000000e+02
1.322716816880304691e+01,5.002552824155415578e+00,-1.800000000000000000e+02
1.119221921975642431e+01,5.002552824155415578e+00,-1.800000000000000000e+02
9.157270270709801707e+00,5.002552824155415578e+00,-1.800000000000000000e+02
7.122321321663179106e+00,5.002552824155415578e+00,-1.800000000000000000e+02
5.087372372616556504e+00,5.002552824155415578e+00,-1.800000000000000000e+02
3.052423423569933902e+00,5.002552824155415578e+00,-1.800000000000000000e+02
1.017474474523325512e+00,5.002552824155415578e+00,-1.800000000000000000e+02
-1.017474474523297090e+00,5.002552824155415578e+00,-1.800000000000000000e+02
-3.052423423569919692e+00,5.002552824155415578e+00,-1.800000000000000000e+02
-5.087372372616542293e+00,5.002552824155415578e+00,-1.800000000000000000e+02
-7.122321321663164895e+00,5.002552824155415578e+00,-1.800000000000000000e+02
-9.157270270709787496e+00,5.002552824155415578e+00,-1.800000000000000000e+02
-1.119221921975641010e+01,5.002552824155415578e+00,-1.800000000000000000e+02
-1.322716816880303270e+01,5.002552824155415578e+00,-1.800000000000000000e+02
-1.526211711784965530e+01,5.002552824155415578e+00,-1.800000000000000000e+02
-1.729706606689627790e+01,5.002552824155415578e+00,-1.800000000000000000e+02
-1.933201501594288629e+01,5.002552824155415578e+00,-1.800000000000000000e+02
-2.136696396498950890e+01,5.002552824155415578e+00,-1.800000000000000000e+02
-2.340191291403613150e+01,5.002552824155415578e+00,-1.800000000000000000e+02
-2.543686186308275410e+01,5.002552824155415578e+00,-1.800000000000000000e+02
-2.747181081212937670e+01,5.002552824155415578e+00,-1.800000000000000000e+02
-2.950675976117599930e+01,5.002552824155415578e+00,-1.800000000000000000e+02
-3.154170871022262190e+01,5.002552824155415578e+00,-1.800000000000000000e+02
-3.357665765926924450e+01,5.002552824155415578e+00,-1.800000000000000000e+02
-3.561160660831586711e+01,5.002552824155415578e+00,-1.800000000000000000e+02
-3.764655555736248971e+01,5.002552824155415578e+00,-1.800000000000000000e+02
-3.968150450640911231e+01,5.002552824155415578e+00,-1.800000000000000000e+02
-4.171645345545573491e+01,5.002552824155415578e+00,-1.800000000000000000e+02
-4.375140240450235751e+01,5.002552824155415578e+00,-1.800000000000000000e+02
-4.578635135354898011e+01,5.002552824155415578e+00,-1.800000000000000000e+02
-4.782130030259560272e+01,5.002552824155415578e+00,-1.800000000000000000e+02
-4.985624925164222532e+01,5.002552824155415578e+00,-1.800000000000000000e+02
-5.189119820068881950e+01,5.002552824155415578e+00,-1.800000000000000000e+02
-5.392614714973544210e+01,5.002552824155415578e+00,-1.800000000000000000e+02
-5.596109609878206470e+01,5.002552824155415578e+00,-1.800000000000000000e+02
-5.799604504782868730e+01,5.002552824155415578e+00,-1.800000000000000000e+02
-6.003099399687530990e+01,5.002552824155415578e+00,-1.800000000000000000e+02
-6.206594294592193251e+01,5.002552824155415578e+00,-1.800000000000000000e+02
-6.410089189496855511e+01,5.002552824155415578e+00,-1.800000000000000000e+02
-6.613584084401517771e+01,5.002552824155415578e+00,-1.800000000000000000e+02
-6.817078979306180031e+01,5.002552824155415578e+00,-1.800000000000000000e+02
-7.020573874210842291e+01,5.002552824155415578e+00,-1.800000000000000000e+02
-7.224068769115504551e+01,5.002552824155415578e+00,-1.800000000000000000e+02
-7.427563664020166811e+01,5.002552824155415578e+00,-1.800000000000000000e+02
-7.631058558924829072e+01,5.002552824155415578e+00,-1.800000000000000000e+02
-7.834553453829491332e+01,5.002552824155415578e+00,-1.800000000000000000e+02
-8.038048348734153592e+01,5.002552824155415578e+00,-1.800000000000000000e+02
-8.241543243638815852e+01,5.002552824155415578e+00,-1.800000000000000000e+02
-8.445038138543478112e+01,5.002552824155415578e+00,-1.800000000000000000e+02
-8.648533033448140372e+01,5.002552824155415578e+00,-1.800000000000000000e+02
-8.852027928352802633e+01,5.002552824155415578e+00,-1.800000000000000000e+02
-9.055522823257464893e+01,5.002552824155415578e+00,-1.800000000000000000e+02
-9.259017718162127153e+01,5.002552824155415578e+00,-1.800000000000000000e+02
-9.462512613066789413e+01,5.002552824155415578e+00,-1.800000000000000000e+02
-9.666007507971448831e+01,5.002552824155415578e+00,-1.800000000000000000e+02
-9.869502402876111091e+01,5.002552824155415578e+00,-1.800000000000000000e+02
-1.007299729778077619e+02,5.002552824155415578e+00,-1.800000000000000000e+02
-9.439207802331941366e+01,2.552824155415578389e-03,-1.800000000000000000e+02
-9.248516735618164830e+01,2.552824155415578389e-03,-1.800000000000000000e+02
-9.057825668904388294e+01,2.552824155415578389e-03,-1.800000000000000000e+02
-8.867134602190611758e+01,2.552824155415578389e-03,-1.800000000000000000e+02
-8.676443535476835223e+01,2.552824155415578389e-03,-1.800000000000000000e+02
-8.485752468763058687e+01,2.552824155415578389e-03,-1.800000000000000000e+02
-8.295061402049282151e+01,2.552824155415578389e-03,-1.800000000000000000e+02
-8.104370335335505615e+01,2.552824155415578389e-03,-1.800000000000000000e+02
-7.913679268621729079e+01,2.552824155415578389e-03,-1.800000000000000000e+02
-7.722988201907952543e+01,2.552824155415578389e-03,-1.800000000000000000e+02
-7.532297135194176008e+01,2.552824155415578389e-03,-1.800000000000000000e+02
-7.341606068480399472e+01,2.552824155415578389e-03,-1.800000000000000000e+02
-7.150915001766622936e+01,2.552824155415578389e-03,-1.800000000000000000e+02
-6.960223935052846400e+01,2.552824155415578389e-03,-1.800000000000000000e+02
-6.769532868339068443e+01,2.552824155415578389e-03,-1.800000000000000000e+02
-6.578841801625291907e+01,2.552824155415578389e-03,-1.800000000000000000e+02
-6.388150734911515372e+01,2.552824155415578389e-03,-1.800000000000000000e+02
-6.197459668197738836e+01,2.552824155415578389e-03,-1.800000000000000000e+02
-6.006768601483962300e+01,2.552824155415578389e-03,-1.800000000000000000e+02
-5.816077534770185764e+01,2.552824155415578389e-03,-1.800000000000000000e+02
-5.625386468056409228e+01,2.552824155415578389e-03,-1.800000000000000000e+02
-5.434695401342632692e+01,2.552824155415578389e-03,-1.800000000000000000e+02
-5.244004334628856157e+01,2.552824155415578389e-03,-1.800000000000000000e+02
-5.053313267915079621e+01,2.552824155415578389e-03,-1.800000000000000000e+02
-4.862622201201303085e+01,2.552824155415578389e-03,-1.800000000000000000e+02
-4.671931134487526549e+01,2.552824155415578389e-03,-1.800000000000000000e+02
-4.481240067773750013e+01,2.552824155415578389e-03,-1.800000000000000000e+02
-4.290549001059972767e+01,2.552824155415578389e-03,-1.800000000000000000e+02
-4.099857934346196231e+01,2.552824155415578389e-03,-1.800000000000000000e+02
-3.909166867632419695e+01,2.552824155415578389e-03,-1.800000000000000000e+02
-3.718475800918643159e+01,2.552824155415578389e-03,-1.800000000000000000e+02
-3.527784734204866623e+01,2.552824155415578389e-03,-1.800000000000000000e+02
-3.337093667491090088e+01,2.552824155415578389e-03,-1.800000000000000000e+02
-3.146402600777313552e+01,2.552824155415578389e-03,-1.800000000000000000e+02
-2.955711534063536305e+01,2.552824155415578389e-03,-1.800000000000000000e+02
-2.765020467349759770e+01,2.552824155415578389e-03,-1.800000000000000000e+02
-2.574329400635983234e+01,2.552824155415578389e-03,-1.800000000000000000e+02
-2.383638333922206698e+01,2.552824155415578389e-03,-1.800000000000000000e+02
-2.192947267208430162e+01,2.552824155415578389e-03,-1.800000000000000000e+02
-2.002256200494653626e+01,2.552824155415578389e-03,-1.800000000000000000e+02
-1.811565133780877090e+01,2.552824155415578389e-03,-1.800000000000000000e+02
-1.620874067067100555e+01,2.552824155415578389e-03,-1.800000000000000000e+02
-1.430183000353324019e+01,2.552824155415578389e-03,-1.800000000000000000e+02
-1.239491933639547483e+01,2.552824155415578389e-03,-1.800000000000000000e+02
-1.048800866925770947e+01,2.552824155415578389e-03,-1.800000000000000000e+02
-8.581098002119944113e+00,2.552824155415578389e-03,-1.800000000000000000e+02
-6.674187334982178754e+00,2.552824155415578389e-03,-1.800000000000000000e+02
-4.767276667844413396e+00,2.552824155415578389e-03,-1.800000000000000000e+02
-2.860366000706648038e+00,2.552824155415578389e-03,-1.800000000000000000e+02
-9.534553335688826792e-01,2.552824155415578389e-03,-1.800000000000000000e+02
9.534553335688826792e-01,2.552824155415578389e-03,-1.800000000000000000e+02
2.860366000706648038e+00,2.552824155415578389e-03,-1.800000000000000000e+02
4.767276667844413396e+00,2.552824155415578389e-03,-1.800000000000000000e+02
6.674187334982178754e+00,2.552824155415578389e-03,-1.800000000000000000e+02
8.581098002119958323e+00,2.552824155415578389e-03,-1.800000000000000000e+02
1.048800866925772368e+01,2.552824155415578389e-03,-1.800000000000000000e+02
1.239491933639548904e+01,2.552824155415578389e-03,-1.800000000000000000e+02
1.430183000353325440e+01,2.552824155415578389e-03,-1.800000000000000000e+02
1.620874067067101976e+01,2.552824155415578389e-03,-1.800000000000000000e+02
1.811565133780878512e+01,2.552824155415578389e-03,-1.800000000000000000e+02
2.002256200494655047e+01,2.552824155415578389e-03,-1.800000000000000000e+02
2.192947267208431583e+01,2.552824155415578389e-03,-1.800000000000000000e+02
2.383638333922208119e+01,2.552824155415578389e-03,-1.800000000000000000e+02
2.574329400635984655e+01,2.552824155415578389e-03,-1.800000000000000000e+02
2.765020467349761191e+01,2.552824155415578389e-03,-1.800000000000000000e+02
2.955711534063537727e+01,2.552824155415578389e-03,-1.800000000000000000e+02
3.146402600777314262e+01,2.552824155415578389e-03,-1.800000000000000000e+02
3.337093667491090798e+01,2.552824155415578389e-03,-1.800000000000000000e+02
3.527784734204868755e+01,2.552824155415578389e-03,-1.800000000000000000e+02
3.718475800918645291e+01,2.552824155415578389e-03,-1.800000000000000000e+02
3.909166867632421827e+01,2.552824155415578389e-03,-1.800000000000000000e+02
4.099857934346198363e+01,2.552824155415578389e-03,-1.800000000000000000e+02
4.290549001059974898e+01,2.552824155415578389e-03,-1.800000000000000000e+02
4.481240067773751434e+01,2.552824155415578389e-03,-1.800000000000000000e+02
4.671931134487527970e+01,2.552824155415578389e-03,-1.800000000000000000e+02
4.862622201201304506e+01,2.552824155415578389e-03,-1.800000000000000000e+02
5.053313267915081042e+01,2.552824155415578389e-03,-1.800000000000000000e+02
5.244004334628857578e+01,2.552824155415578389e-03,-1.800000000000000000e+02
5.434695401342634113e+01,2.552824155415578389e-03,-1.800000000000000000e+02
5.625386468056410649e+01,2.552824155415578389e-03,-1.800000000000000000e+02
5.816077534770187185e+01,2.552824155415578389e-03,-1.800000000000000000e+02
6.006768601483963721e+01,2.552824155415578389e-03,-1.800000000000000000e+02
6.197459668197740257e+01,2.552824155415578389e-03,-1.800000000000000000e+02
6.388150734911516793e+01,2.552824155415578389e-03,-1.800000000000000000e+02
6.578841801625293328e+01,2.552824155415578389e-03,-1.800000000000000000e+02
6.769532868339069864e+01,2.552824155415578389e-03,-1.800000000000000000e+02
6.960223935052846400e+01,2.552824155415578389e-03,-1.800000000000000000e+02
7.150915001766622936e+01,2.552824155415578389e-03,-1.800000000000000000e+02
7.341606068480399472e+01,2.552824155415578389e-03,-1.800000000000000000e+02
7.532297135194176008e+01,2.552824155415578389e-03,-1.800000000000000000e+02
7.722988201907952543e+01,2.552824155415578389e-03,-1.800000000000000000e+02
7.913679268621729079e+01,2.552824155415578389e-03,-1.800000000000000000e+02
8.104370335335505615e+01,2.552824155415578389e-03,-1.800000000000000000e+02
8.295061402049282151e+01,2.552824155415578389e-03,-1.800000000000000000e+02
8.485752468763058687e+01,2.552824155415578389e-03,-1.800000000000000000e+02
8.676443535476835223e+01,2.552824155415578389e-03,-1.800000000000000000e+02
8.867134602190611758e+01,2.552824155415578389e-03,-1.800000000000000000e+02
9.057825668904388294e+01,2.552824155415578389e-03,-1.800000000000000000e+02
9.248516735618164830e+01,2.552824155415578389e-03,-1.800000000000000000e+02
9.439207802331941366e+01,2.552824155415578389e-03,-1.800000000000000000e+02
9.580918187824973131e+01,-4.997447175844584422e+00,-1.800000000000000000e+02
9.387364285040629852e+01,-4.997447175844584422e+00,-1.800000000000000000e+02
9.193810382256287994e+01,-4.997447175844584422e+00,-1.800000000000000000e+02
9.000256479471944715e+01,-4.997447175844584422e+00,-1.800000000000000000e+02
8.806702576687601436e+01,-4.997447175844584422e+00,-1.800000000000000000e+02
8.613148673903258157e+01,-4.997447175844584422e+00,-1.800000000000000000e+02
8.419594771118916299e+01,-4.997447175844584422e+00,-1.800000000000000000e+02
8.226040868334573020e+01,-4.997447175844584422e+00,-1.800000000000000000e+02
8.032486965550229741e+01,-4.997447175844584422e+00,-1.800000000000000000e+02
7.838933062765886461e+01,-4.997447175844584422e+00,-1.800000000000000000e+02
7.645379159981544603e+01,-4.997447175844584422e+00,-1.800000000000000000e+02
7.451825257197201324e+01,-4.997447175844584422e+00,-1.800000000000000000e+02
7.258271354412858045e+01,-4.997447175844584422e+00,-1.800000000000000000e+02
7.064717451628516187e+01,-4.997447175844584422e+00,-1.800000000000000000e+02
6.871163548844172908e+01,-4.997447175844584422e+00,-1.800000000000000000e+02
6.677609646059829629e+01,-4.997447175844584422e+00,-1.800000000000000000e+02
6.484055743275486350e+01,-4.997447175844584422e+00,-1.800000000000000000e+02
6.290501840491143781e+01,-4.997447175844584422e+00,-1.800000000000000000e+02
6.096947937706801213e+01,-4.997447175844584422e+00,-1.800000000000000000e+02
5.903394034922457934e+01,-4.997447175844584422e+00,-1.800000000000000000e+02
5.709840132138115365e+01,-4.997447175844584422e+00,-1.800000000000000000e+02
5.516286229353772086e+01,-4.997447175844584422e+00,-1.800000000000000000e+02
5.322732326569429517e+01,-4.997447175844584422e+00,-1.800000000000000000e+02
5.129178423785086238e+01,-4.997447175844584422e+00,-1.800000000000000000e+02
4.935624521000743670e+01,-4.997447175844584422e+00,-1.800000000000000000e+02
4.742070618216400391e+01,-4.997447175844584422e+00,-1.800000000000000000e+02
4.548516715432057822e+01,-4.997447175844584422e+00,-1.800000000000000000e+02
4.354962812647714543e+01,-4.997447175844584422e+00,-1.800000000000000000e+02
4.161408909863371974e+01,-4.997447175844584422e+00,-1.800000000000000000e+02
3.967855007079028695e+01,-4.997447175844584422e+00,-1.800000000000000000e+02
3.774301104294686127e+01,-4.997447175844584422e+00,-1.800000000000000000e+02
3.580747201510342848e+01,-4.997447175844584422e+00,-1.800000000000000000e+02
3.387193298726000279e+01,-4.997447175844584422e+00,-1.800000000000000000e+02
3.193639395941657710e+01,-4.997447175844584422e+00,-1.800000000000000000e+02
3.000085493157314431e+01,-4.997447175844584422e+00,-1.800000000000000000e+02
2.806531590372971152e+01,-4.997447175844584422e+00,-1.800000000000000000e+02
2.612977687588629294e+01,-4.997447175844584422e+00,-1.800000000000000000e+02
2.419423784804286015e+01,-4.997447175844584422e+00,-1.800000000000000000e+02
2.225869882019942736e+01,-4.997447175844584422e+00,-1.800000000000000000e+02
2.032315979235599457e+01,-4.997447175844584422e+00,-1.800000000000000000e+02
1.838762076451257599e+01,-4.997447175844584422e+00,-1.800000000000000000e+02
1.645208173666914320e+01,-4.997447175844584422e+00,-1.800000000000000000e+02
1.451654270882571041e+01,-4.997447175844584422e+00,-1.800000000000000000e+02
1.258100368098227761e+01,-4.997447175844584422e+00,-1.800000000000000000e+02
1.064546465313885903e+01,-4.997447175844584422e+00,-1.800000000000000000e+02
8.709925625295426244e+00,-4.997447175844584422e+00,-1.800000000000000000e+02
6.774386597451993453e+00,-4.997447175844584422e+00,-1.800000000000000000e+02
4.838847569608560661e+00,-4.997447175844584422e+00,-1.800000000000000000e+02
2.903308541765142081e+00,-4.997447175844584422e+00,-1.800000000000000000e+02
9.677695139217092901e-01,-4.997447175844584422e+00,-1.800000000000000000e+02
-9.677695139217235010e-01,-4.997447175844584422e+00,-1.800000000000000000e+02
-2.903308541765142081e+00,-4.997447175844584422e+00,-1.800000000000000000e+02
-4.838847569608574872e+00,-4.997447175844584422e+00,-1.800000000000000000e+02
-6.774386597452007663e+00,-4.997447175844584422e+00,-1.800000000000000000e+02
-8.709925625295440454e+00,-4.997447175844584422e+00,-1.800000000000000000e+02
-1.064546465313885903e+01,-4.997447175844584422e+00,-1.800000000000000000e+02
-1.258100368098229183e+01,-4.997447175844584422e+00,-1.800000000000000000e+02
-1.451654270882572462e+01,-4.997447175844584422e+00,-1.800000000000000000e+02
-1.645208173666915741e+01,-4.997447175844584422e+00,-1.800000000000000000e+02
-1.838762076451257599e+01,-4.997447175844584422e+00,-1.800000000000000000e+02
-2.032315979235600878e+01,-4.997447175844584422e+00,-1.800000000000000000e+02
-2.225869882019944157e+01,-4.997447175844584422e+00,-1.800000000000000000e+02
-2.419423784804287436e+01,-4.997447175844584422e+00,-1.800000000000000000e+02
-2.612977687588629294e+01,-4.997447175844584422e+00,-1.800000000000000000e+02
-2.806531590372972573e+01,-4.997447175844584422e+00,-1.800000000000000000e+02
-3.000085493157315852e+01,-4.997447175844584422e+00,-1.800000000000000000e+02
-3.193639395941657710e+01,-4.997447175844584422e+00,-1.800000000000000000e+02
-3.387193298726002411e+01,-4.997447175844584422e+00,-1.800000000000000000e+02
-3.580747201510344269e+01,-4.997447175844584422e+00,-1.800000000000000000e+02
-3.774301104294686127e+01,-4.997447175844584422e+00,-1.800000000000000000e+02
-3.967855007079030827e+01,-4.997447175844584422e+00,-1.800000000000000000e+02
-4.161408909863372685e+01,-4.997447175844584422e+00,-1.800000000000000000e+02
-4.354962812647714543e+01,-4.997447175844584422e+00,-1.800000000000000000e+02
-4.548516715432059243e+01,-4.997447175844584422e+00,-1.800000000000000000e+02
-4.742070618216401101e+01,-4.997447175844584422e+00,-1.800000000000000000e+02
-4.935624521000745801e+01,-4.997447175844584422e+00,-1.800000000000000000e+02
